id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,competences_extraites,description,date_publication,url,source
ausbildung-zum-fachinformatiker-fur-systemintegration-leipzig-459499,Ausbildung Zum Fachinformatiker Für Systemintegration (M/W/D) - Leipzig,Medialine EuroTrade AG,Leipzig,,CDI,Non précisé,Non précisé,IT,IT,"<p>Die Medialine AG steht als Full-Service IT-Systemhaus für maßgeschneiderte Lösungen für den gehobenen Mittelstand. Seit fast zwanzig Jahren verlassen sich unsere Kunden auf unsere Expertise und unser Know-how in den Bereichen IT Infrastructure, Managed &#x26; Cloud Services sowie Business Solutions.</p>
<h2>Aufgaben</h2>
<p>Im Rahmen Deiner Ausbildung <strong>(ab August 2026)</strong> arbeitest Du in einem engagierten Team und lernst die verschiedenen Funktionsbereiche eines Systemhauses kenn",1777487344,https://www.arbeitnow.com/jobs/companies/medialine-eurotrade-ag/ausbildung-zum-fachinformatiker-fur-systemintegration-leipzig-459499,Arbeitnow
senior-performance-marketing-manager-remote-in-de-all-genders-cologne-92673,Senior Performance Marketing Manager (Remote In De) - All Genders,ADBAKER,Cologne,,Remote,Non précisé,Non précisé,"Remote, Marketing and Communication","Remote, Marketing and Communication","<h2>join the team</h2>
<p>High Budgets. Hoher Impact. Klare Verantwortung.</p>
<p>Als Senior Performance Marketing Manager bei ADBAKER steuerst du 6- bis 7-stellige Paid Social Budgets für unterschiedliche Brands und entwickelst Strategien, die profitables Wachstum liefern.</p>
<p>Meta und TikTok sind dein Spielfeld – Daten deine Entscheidungsgrundlage. Du testest, skalierst und optimierst entlang des gesamten Funnels und bringst sowohl Kunden als auch unser Team auf ein neues Performance-Level.",1777487344,https://www.arbeitnow.com/jobs/companies/adbaker/senior-performance-marketing-manager-remote-in-de-all-genders-cologne-92673,Arbeitnow
software-entwicklungsingenieur-fur-hochfrequenz-testsysteme-netzwerkanalyse-memmingen-163152,Software-Entwicklungsingenieur (M/W/X) Für Hochfrequenz-Testsysteme (Netzwerkanalyse),K-tronik GmbH,Memmingen,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<h2>Projektbeschreibung:</h2>
<p>Technologie begeistert Sie? Uns auch! Zur Verstärkung unseres Expertenteams bei unserem Kunden aus der Messtechnik suchen wir einen Software-Entwicklungsingenieur (m/w/x) für Hochfrequenz-Testsysteme (Netzwerkanalyse) in Festanstellung bei K-tronik. Wir freuen uns darauf, Sie persönlich kennenzulernen – und gemeinsam mit Leidenschaft und Teamgeist an spannenden Projekten und zukunftsweisenden Technologien zu arbeiten.</p>
<h2>Aufgaben:</h2>
<ul>
<li>Mit Ihrer Pas",1777487344,https://www.arbeitnow.com/jobs/companies/k-tronik-gmbh/software-entwicklungsingenieur-fur-hochfrequenz-testsysteme-netzwerkanalyse-memmingen-163152,Arbeitnow
senior-backend-engineer-python-azure-schnittstellen-lagerautomation-massing-139183,Senior Backend Engineer (Python / Azure) - Schnittstellen & Lagerautomation,Altruan GmbH,Massing,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>Über uns</p>
<p>Altruan ist ein wachsendes Handels- und Logistik-Unternehmen mit Sitz in Massing (Rottal-Inn). Wir betreiben einen vollautomatisierten AutoStore-Lager­betrieb, verkaufen über mehr als zehn Marktplätze und eigene Shops, und unsere SaaS-Landschaft (Weclapp, Shopify, Marketplaces, Pulpo WMS, Pulse WCS, MongoDB, Azure) wird durch ein internes Backend-Team verbunden und weiterentwickelt.</p>
<p>Wir suchen einen erfahrenen Senior, der diese kritische Integrations- und Automatisierun",1777487344,https://www.arbeitnow.com/jobs/companies/altruan-gmbh/senior-backend-engineer-python-azure-schnittstellen-lagerautomation-massing-139183,Arbeitnow
ai-backend-engineer-heidelberg-233373,Ai Backend Engineer (F/M/D),paretos GmbH,Heidelberg,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p><strong>paretos</strong> is the leading AI-based Decision Intelligence platform for effective, data-driven decisions across entire enterprises. Our Business Agents make it possible to evaluate complex data volumes, predict scenarios, and derive optimal actions — from demand forecasting and replenishment to strategic C-level decisions. All through a code-free interface, with no prior data science knowledge required.<br>
paretos is an inclusive company with equal opportunities for all. Our cult",1777478344,https://www.arbeitnow.com/jobs/companies/paretos-gmbh/ai-backend-engineer-heidelberg-233373,Arbeitnow
bi-platform-data-automation-engineer-powerbi-power-automate-microsoft-fabric-hamburg-108979,"Bi Platform & Data Automation Engineer(M/W/D) - Powerbi, Power Automate & Microsoft Fabric",loyos bi GmbH,Hamburg,,Remote,Non précisé,Non précisé,"Remote, IT","Remote, IT","<p>loyos bi ist ein wachsendes SaaS-Unternehmen aus Hamburg. Unsere Financial Management Suite und HR Reporting Suite auf Basis von Microsoft Power BI ermöglichen es Unternehmen, Finanz- und HR-Daten klar, verständlich und visuell modern auszuwerten. Mit viel Gestaltungsfreiheit, wenig Hierarchien und echter Begeisterung für Technologie bauen wir ein Unternehmen, das datengetriebene Entscheidungen ermöglicht – pragmatisch, effizient und zukunftsgerichtet.</p>
<p>Wir arbeiten remote-first und bie",1777478344,https://www.arbeitnow.com/jobs/companies/loyos-bi-gmbh/bi-platform-data-automation-engineer-powerbi-power-automate-microsoft-fabric-hamburg-108979,Arbeitnow
it-system-engineer-bochum-127928,It-System Engineer (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um unsere Kunden immer wieder neu zu begeistern.</p>
<p>Wir suchen Dich zum nächs",1777363254,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/it-system-engineer-bochum-127928,Arbeitnow
grafikdesigner-grosswallstadt-34221,Grafikdesigner (M/W/X),Kernenergie GmbH,Großwallstadt,,CDI,Non précisé,Non précisé,Graphic Arts and Communication Design,Graphic Arts and Communication Design,"<p>Wer wir sind:</p>
<p>KERNenergie – saubere Energie aus nachwachsenden Rohstoffen! Kein Spruch der Atomlobby, sondern unser Auftrag für einen individuellen Mix aus Nüssen, Kernen und Früchten. KERNenergie ist Deutschlands exklusiver Anbieter für Nüsse aus den besten Anbaugebieten der Welt.</p>
<p>Wir suchen in Voll- oder Teilzeit mit mind. 30 Stunden/Woche einen</p>
<p><strong>Grafikdesigner (m/w/x) – Schwerpunkt eCommerce – Meta, Google &#x26; Amazon</strong></p>
<h2>Aufgaben</h2>
<ul>
<li>En",1777478344,https://www.arbeitnow.com/jobs/companies/kernenergie-gmbh/grafikdesigner-grosswallstadt-34221,Arbeitnow
hr-business-partner-hamburg-142391,Hr Business Partner (M/F/D),EVIDENT Europe GmbH,Hamburg,,CDI,Non précisé,Non précisé,"Directors, Chief Executives","Directors, Chief Executives","<p>Headquartered in Tokyo, Japan, Evident employs around 4,500 people at a total of 57 locations worldwide. Evident Europe, headquartered in Hamburg, Germany, employs approximately 770 people in 16 countries. The product portfolio includes a wide range of microscope systems used in clinical diagnostics, medical and basic research, as well as in various industrial areas. In addition, Evident offers videoscopes, products for non-destructive testing techniques and for X-ray fluorescence analysis.</",1777478344,https://www.arbeitnow.com/jobs/companies/evident-europe-gmbh/hr-business-partner-hamburg-142391,Arbeitnow
mitarbeiterin-marketing-ibbenburen-237610,Mitarbeiter*In Marketing,Hof Löbke GmbH & Co. KG,Ibbenbüren,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<p><strong>DAS SIND WIR</strong><br>
Der Hof Löbke ist ein kreatives, innovatives <strong>Familienunternehmen</strong>. Seit den 80er Jahren sind wir im Obst-/Gemüseanbau tätig und haben den Hof in den vergangenen 40 Jahren – mit Hilfe unserer geschätzten Mitarbeiter*innen – zu dem gemacht, was er heute ist: ein überregional bekannter <strong>QS-zertifizierter Obstbaufachbetrieb</strong> mit Hof-Manufaktur, Hof-Laden, Hof-Restaurant &#x26; Café, Hof-Backstube, Hof-Spielpark,<br>
Alpaka-Zucht, un",1777478344,https://www.arbeitnow.com/jobs/companies/hof-lobke-gmbh-co-kg/mitarbeiterin-marketing-ibbenburen-237610,Arbeitnow
sap-berater-hamburg-427415,Sap Berater (M/W/D),JetztJob,Hamburg,,CDI,Non précisé,Non précisé,Business Consulting,Business Consulting,"<h2>Jobbeschreibung</h2>
<h1>SAP Berater (m/w/d)</h1>
<p>Für ein hanseatisches Unternehmen im Herzen der Hamburger Altstadt wird ein erfahrener SAP Berater (m/w/d) im Bereich Archivierung gesucht. Die Position bietet Ihnen ein modernes Arbeitsumfeld, ein kollegiales Team und vielfältige Entwicklungsmöglichkeiten in einem innovativen SAP-Nischenprodukt.</p>
<h2><strong>Ihre Vorteile</strong></h2>
<ul>
<li><strong>Unbefristeter Vertrag:</strong> Sicherheit in einem etablierten Unternehmen</li>
<li",1777478344,https://www.arbeitnow.com/jobs/companies/jetztjob/sap-berater-hamburg-427415,Arbeitnow
individualkundenberater-kopfstellenfiliale-neureut-mit-einem-arbeitszeitumfang-von-85-bis-100-karlsruhe-474017,Individualkundenberater (M/W/D) Kopfstellenfiliale Neureut Mit Einem Arbeitszeitumfang Von 85% Bis 100%,Sparkasse Karlsruhe,Karlsruhe,,CDI,Non précisé,Non précisé,Finance,Finance,"<p><strong>Mit einer Bilanzsumme von über 12 Mrd. €, ca. 1.300 Mitarbeitenden und einer über 213-jährigen Unternehmensgeschichte sind wir eines der größten und das älteste selbstständige Finanzdienstleistungsinstitut unserer Region. Gemessen an der Bilanzsumme ist die Sparkasse Karlsruhe die fünftgrößte Sparkasse in Baden-Württemberg und gehört zu den 25 größten Sparkassen in Deutschland. Wir überzeugen unsere Kunden vor Ort und digital mit individueller Beratung und bestem Service. Unser Erfolg",1777478344,https://www.arbeitnow.com/jobs/companies/sparkasse-karlsruhe/individualkundenberater-kopfstellenfiliale-neureut-mit-einem-arbeitszeitumfang-von-85-bis-100-karlsruhe-474017,Arbeitnow
sachbearbeiter-lohnbuchhaltung-moers-363361,Sachbearbeiter (W/M/D) Lohnbuchhaltung,"Wolfarth, Willems & Kollegen Steuerberatungs GmbH",Moers,,CDI,Non précisé,Non précisé,Administration,Administration,"<p>Wir sind eine Steuerberatungsgesellschaft mit Hauptsitz in Moers mit einem stetig wachsenden Mandantenstamm. Schwerpunktmäßig betreuen wir Mandanten aus dem Bereich Medizin- und Heilberufe, aber auch andere Branchen sind bei uns selbstverständlich vertreten. Sechs Steuerberater und über 50 Mitarbeiter sorgen für die qualifizierte und kompetente Betreuung unserer Mandanten.</p>
<h2>Aufgaben</h2>
<ul>
<li>Erstellung und Abwicklung der monatlichen Lohn- und Gehaltsabrechnungen für unsere Mandant",1777478344,https://www.arbeitnow.com/jobs/companies/wolfarth-willems-kollegen-steuerberatungs-gmbh/sachbearbeiter-lohnbuchhaltung-moers-363361,Arbeitnow
junior-projektmanager-pos-erfahrung-handels-experience-von-vorteil-cologne-308333,Junior Projektmanager (M/W/D) / Pos-Erfahrung & Handels-Experience Von Vorteil,REVO GmbH,Cologne,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<p>Namhafte Kunden. Lebendige Marken. Projekte, die man wirklich sieht – im Laden, am Regal, direkt beim Menschen. Du bringst erste echte Erfahrung mit, denkst strukturiert und willst mehr als nur mitlaufen. Dann bist du bei uns richtig.</p>
<p>Was du bei uns vorfindest:</p>
<ul>
<li>Spannende Projekte für namhafte Kunden mit echter Sichtbarkeit am POS.</li>
<li>Eigenverantwortliches Arbeiten und die Chance, eigene Ideen einzubringen und umzusetzen.</li>
<li>KI-optimierte Prozesse, die dir Routi",1777460345,https://www.arbeitnow.com/jobs/companies/revo-gmbh/junior-projektmanager-pos-erfahrung-handels-experience-von-vorteil-cologne-308333,Arbeitnow
training-operations-intern-werkstudentin-berlin-61014,Training Operations Intern / Werkstudent:In,Bots and People Product GmbH,Berlin,,Remote,Non précisé,Non précisé,"Remote, Business Operations","Remote, Business Operations","<p>Hi there, if you genuinely love project planning and management, live and breathe Excel, and want to use AI to automate the work you do every day, keep on reading :)</p>
<p>You will help diligently run the operational backbone of how Bots &#x26; People delivers trainings. That means planning sessions with our trainer network, keeping projects on track, sending out purchase orders, and checking invoices. The part most people would find dry is the part you will actually enjoy, because you like ",1777460345,https://www.arbeitnow.com/jobs/companies/bots-and-people-product-gmbh/training-operations-intern-werkstudentin-berlin-61014,Arbeitnow
scientist-verschlusssysteme-qualitatssicherung-pharma-in-ludwigshafen-am-rhein-1688-141393,Scientist (M/W/D) Verschlusssysteme / Qualitätssicherung Pharma In Ludwigshafen Am Rhein (1688),BRÜGGEN ENGINEERING GmbH,Ludwigshafen,,CDI,Non précisé,Non précisé,Engineering,Engineering,"<p><strong>Ihre Karriere in der Qualitätssicherung pharmazeutischer Systeme.</strong></p>
<p>Mit BRÜGGEN ENGINEERING arbeiten Sie an der Entwicklung und Bewertung von Verschlusssystemen für parenterale Arzneimittel. Sie begleiten innovative Produkte im pharmazeutischen Umfeld und tragen zur Sicherstellung der Qualität und Integrität moderner Verpackungssysteme bei.</p>
<h2>Aufgaben</h2>
<ul>
<li><strong>Entwicklungstests:</strong> Sie planen und führen Tests zur Entwicklung von Verschlusssysteme",1777460345,https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/scientist-verschlusssysteme-qualitatssicherung-pharma-in-ludwigshafen-am-rhein-1688-141393,Arbeitnow
associate-scientist-proteinanalytik-antikorper-pharma-in-ludwigshafen-am-rhein-1689-238007,Associate Scientist (M/W/D) Proteinanalytik / Antikörper Pharma In Ludwigshafen Am Rhein (1689),BRÜGGEN ENGINEERING GmbH,Ludwigshafen,,CDI,Non précisé,Non précisé,Engineering,Engineering,"<p><strong>Ihre Karriere in der pharmazeutischen Analytik.</strong></p>
<p>Mit BRÜGGEN ENGINEERING arbeiten Sie in der quantitativen Analytik von Proteinen und Antikörper-Bestimmung im regulierten Umfeld. Sie unterstützen dabei klinische und toxikokinetische Studien und tragen zur Qualitätssicherung moderner biopharmazeutischer Produkte bei.</p>
<h2>Aufgaben</h2>
<ul>
<li><strong>Analytik:</strong> Sie planen und führen bioanalytische Analysen im Bereich Proteinanalytik und Antikörper-Bestimmung",1777451346,https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/associate-scientist-proteinanalytik-antikorper-pharma-in-ludwigshafen-am-rhein-1689-238007,Arbeitnow
konstrukteur-georgensgmund-363794,Konstrukteur (M/W/D),JVK Filtration Systems GmbH,Georgensgmünd,,CDI,Non précisé,Non précisé,Engineering,Engineering,"<p>Werde Teil vom JVK-Team!</p>
<p>JVK Filtration Systems ist der Branchenexperte für Filter-Lösungen. Unsere Filterelemente für die Fest-Flüssig-Trennung setzen Standards in der Kunststoffverarbeitungsindustrie. Mit unserem Know-how in der Materialwissenschaft und unserer ständigen Innovationsbereitschaft sind wir der bevorzugte Lieferant für Investitionsgüterhersteller weltweit. Unser Erfolg basiert auf unserem Engagement für Spitzenleistungen und unsere Fähigkeit, Kundenanforderungen zu erfül",1777451346,https://www.arbeitnow.com/jobs/companies/jvk-filtration-systems-gmbh/konstrukteur-georgensgmund-363794,Arbeitnow
senior-backend-engineer-golang-bank-berlin-169219,Senior Backend Engineer (Golang) - Bank,SumUp,"Berlin, Germany",,CDI,Non précisé,Non précisé,Non précisé,Non précisé,"<p>At SumUp, the&nbsp;<strong>Global Bank team </strong>builds the core infrastructure and services that give merchants a digital bank account, helping small businesses manage their money easily and reliably.&nbsp;</p>
<p>The <strong>Balance Management Squad</strong> sits at the core of the <strong>Global Bank </strong>Platform. Right now, our team is completing a major milestone: consolidating and modernizing our balance management system in Europe. The next big step is creating a global transa",1777358720,https://www.arbeitnow.com/jobs/companies/sumup/senior-backend-engineer-golang-bank-berlin-169219,Arbeitnow
online-marketing-projektmanagerin-hamburg-404124,Online Marketing Projektmanager:In (M/W/D),trafficdesign GmbH,Hamburg,,CDI,Non précisé,Non précisé,Online Marketing,Online Marketing,"<p>Stell dir vor, du bist das strategische Bindeglied, das komplexe Kampagnen-Puzzleteile zu einem überzeugenden Gesamtbild zusammensetzt. Als <strong>Online Marketing Projektmanager:in</strong> bei trafficdesign jonglierst du nicht nur mit Deadlines, sondern steuerst die Performance-Vision für <strong>internationale Top-Brands</strong>. Du sorgst dafür, dass zwischen Google Ads, Social Media und Kundenwünschen keine Information verloren geht, sondern Synergien entstehen. In einer Agentur, die s",1777357837,https://www.arbeitnow.com/jobs/companies/trafficdesign-gmbh/online-marketing-projektmanagerin-hamburg-404124,Arbeitnow
